Des-I,Emp-I,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,day_period,is_high_season,delay_status
SPJC,LAN,SPJC,LPE,6,7,2017,Jueves,I,evening,False,False
SPJC,LAN,SPJC,LPE,7,7,2017,Viernes,I,evening,False,False
SPJC,LAN,SPJC,LPE,8,7,2017,Sabado,I,morning,False,False
SPJC,LAN,SPJC,LPE,9,7,2017,Domingo,I,evening,False,True
SPJC,LAN,SPJC,LPE,10,7,2017,Lunes,I,morning,False,True
SPJC,LAN,SPJC,LPE,11,7,2017,Martes,I,morning,False,False
SPJC,LAN,SPJC,LPE,12,7,2017,Miercoles,I,evening,False,True
SPJC,LAN,SPJC,LPE,13,7,2017,Jueves,I,evening,False,True
SPJC,LAN,SPJC,LPE,14,7,2017,Viernes,I,morning,False,False
SPJC,LAN,SPJC,LPE,15,7,2017,Sabado,I,morning,True,True
SPJC,LAN,SPJC,LPE,16,7,2017,Domingo,I,evening,True,True
SPJC,LAN,SPJC,LPE,17,7,2017,Lunes,I,morning,True,False
SPJC,LAN,SPJC,LPE,18,7,2017,Martes,I,morning,True,True
SPJC,LAN,SPJC,LPE,19,7,2017,Miercoles,I,evening,True,False
SPJC,LAN,SPJC,LPE,20,7,2017,Jueves,I,evening,True,True
SPJC,LAN,SPJC,LPE,21,7,2017,Viernes,I,morning,True,False
SPJC,LAN,SPJC,LPE,22,7,2017,Sabado,I,evening,True,False
SPJC,LAN,SPJC,LPE,24,7,2017,Lunes,I,morning,True,False
SPJC,LAN,SPJC,LPE,26,7,2017,Miercoles,I,evening,True,True
SPJC,LAN,SPJC,LPE,27,7,2017,Jueves,I,evening,True,False
SPJC,LAN,SPJC,LPE,28,7,2017,Viernes,I,evening,True,False
SPJC,LAN,SPJC,LPE,29,7,2017,Sabado,I,evening,True,False
SPJC,LAN,SPJC,LPE,30,7,2017,Domingo,I,evening,True,True
SPJC,LAN,SPJC,LPE,31,7,2017,Lunes,I,morning,True,False
SPJC,LAN,SPJC,LPE,21,7,2017,Viernes,I,evening,True,False
SPJC,LAN,SPJC,LPE,3,7,2017,Lunes,I,evening,False,False
SPJC,LAN,SPJC,LPE,4,7,2017,Martes,I,evening,False,False
SPJC,LAN,SPJC,LPE,10,7,2017,Lunes,I,evening,False,False
SPJC,LAN,SPJC,LPE,11,7,2017,Martes,I,evening,False,True
SPJC,LAN,SPJC,LPE,17,7,2017,Lunes,I,evening,True,True
SPJC,LAN,SPJC,LPE,18,7,2017,Martes,I,evening,True,True
SPJC,LAN,SPJC,LPE,24,7,2017,Lunes,I,evening,True,False
SPJC,LAN,SPJC,LPE,25,7,2017,Martes,I,evening,True,False
SPJC,LAN,SPJC,LPE,31,7,2017,Lunes,I,evening,True,False
SPJC,LAN,SPJC,LPE,11,7,2017,Martes,I,afternoon,False,True
SPJC,LAN,SPJC,LPE,18,7,2017,Martes,I,afternoon,True,False
SPJC,LAN,SPJC,LPE,25,7,2017,Martes,I,afternoon,True,True
SABE,LAN,SABE,DSM,1,7,2017,Sabado,I,morning,False,False
SABE,LAN,SABE,DSM,2,7,2017,Domingo,I,morning,False,True
SABE,LAN,SAEZ,LAN,3,7,2017,Lunes,I,morning,False,False
SABE,LAN,SABE,DSM,4,7,2017,Martes,I,morning,False,True
SABE,LAN,SABE,DSM,5,7,2017,Miercoles,I,morning,False,False
SABE,LAN,SABE,DSM,6,7,2017,Jueves,I,morning,False,True
SABE,LAN,SABE,DSM,7,7,2017,Viernes,I,morning,False,False
SABE,LAN,SABE,DSM,8,7,2017,Sabado,I,morning,False,False
SABE,LAN,SABE,DSM,9,7,2017,Domingo,I,morning,False,False
SABE,LAN,SABE,DSM,10,7,2017,Lunes,I,morning,False,True
SABE,LAN,SABE,DSM,11,7,2017,Martes,I,morning,False,True
SABE,LAN,SABE,DSM,12,7,2017,Miercoles,I,morning,False,False
SABE,LAN,SABE,DSM,13,7,2017,Jueves,I,morning,False,False
SABE,LAN,SABE,DSM,14,7,2017,Viernes,I,morning,False,True
SABE,LAN,SABE,DSM,15,7,2017,Sabado,I,morning,True,True
SABE,LAN,SABE,DSM,16,7,2017,Domingo,I,morning,True,False
SABE,LAN,SABE,DSM,20,7,2017,Jueves,I,morning,True,False
SABE,LAN,SABE,DSM,21,7,2017,Viernes,I,morning,True,False
SABE,LAN,SABE,DSM,22,7,2017,Sabado,I,morning,True,False
SABE,LAN,SABE,DSM,23,7,2017,Domingo,I,morning,True,False
SABE,LAN,SABE,DSM,24,7,2017,Lunes,I,morning,True,True
SABE,LAN,SABE,DSM,25,7,2017,Martes,I,morning,True,True
SABE,LAN,SABE,DSM,26,7,2017,Miercoles,I,morning,True,True
SABE,LAN,SABE,DSM,27,7,2017,Jueves,I,morning,True,False
SABE,LAN,SABE,DSM,28,7,2017,Viernes,I,morning,True,True
SABE,LAN,SABE,DSM,29,7,2017,Sabado,I,morning,True,True
SABE,LAN,SABE,DSM,30,7,2017,Domingo,I,morning,True,True
SABE,LAN,SABE,DSM,31,7,2017,Lunes,I,morning,True,False
SABE,LAN,SABE,DSM,1,7,2017,Sabado,I,afternoon,False,False
SABE,LAN,SABE,DSM,2,7,2017,Domingo,I,afternoon,False,False
SABE,LAN,SABE,DSM,4,7,2017,Martes,I,afternoon,False,False
SABE,LAN,SABE,DSM,5,7,2017,Miercoles,I,afternoon,False,False
SABE,LAN,SABE,DSM,6,7,2017,Jueves,I,afternoon,False,False
SABE,LAN,SABE,DSM,7,7,2017,Viernes,I,afternoon,False,False
SABE,LAN,SABE,DSM,8,7,2017,Sabado,I,afternoon,False,False
SABE,LAN,SABE,DSM,9,7,2017,Domingo,I,afternoon,False,True
SABE,LAN,SABE,DSM,10,7,2017,Lunes,I,afternoon,False,False
SABE,LAN,SABE,DSM,11,7,2017,Martes,I,afternoon,False,True
SABE,LAN,SABE,DSM,12,7,2017,Miercoles,I,afternoon,False,True
SABE,LAN,SABE,DSM,13,7,2017,Jueves,I,afternoon,False,True
SABE,LAN,SABE,DSM,14,7,2017,Viernes,I,afternoon,False,True
SABE,LAN,SABE,DSM,15,7,2017,Sabado,I,afternoon,True,True
SABE,LAN,SABE,DSM,16,7,2017,Domingo,I,afternoon,True,True
SABE,LAN,SAEZ,LAN,17,7,2017,Lunes,I,afternoon,True,True
SABE,LAN,SAEZ,LAN,18,7,2017,Martes,I,afternoon,True,True
SABE,LAN,SABE,DSM,20,7,2017,Jueves,I,afternoon,True,True
SABE,LAN,SABE,DSM,21,7,2017,Viernes,I,afternoon,True,False
SABE,LAN,SABE,DSM,22,7,2017,Sabado,I,afternoon,True,False
SABE,LAN,SABE,DSM,23,7,2017,Domingo,I,afternoon,True,False
SABE,LAN,SABE,DSM,24,7,2017,Lunes,I,afternoon,True,False
SABE,LAN,SABE,DSM,25,7,2017,Martes,I,afternoon,True,False
SABE,LAN,SABE,DSM,26,7,2017,Miercoles,I,afternoon,True,True
SABE,LAN,SABE,DSM,27,7,2017,Jueves,I,afternoon,True,True
SABE,LAN,SABE,DSM,28,7,2017,Viernes,I,afternoon,True,False
SABE,LAN,SABE,DSM,29,7,2017,Sabado,I,afternoon,True,True
SABE,LAN,SABE,DSM,30,7,2017,Domingo,I,afternoon,True,True
SABE,LAN,SABE,DSM,31,7,2017,Lunes,I,afternoon,True,False
SCTE,LXP,SCTE,LXP,29,7,2017,Sabado,N,evening,True,True
SCFA,LXP,SCFA,LXP,10,7,2017,Lunes,N,evening,False,False
KMIA,LAN,KMIA,LAN,7,7,2017,Viernes,I,morning,False,False
SCSE,LAN,SCSE,LAN,1,7,2017,Sabado,N,afternoon,False,True
SCCI,LAN,SCCI,LAN,9,7,2017,Domingo,N,morning,False,False
KMIA,LAN,KMIA,LAN,8,7,2017,Sabado,I,morning,False,False
KMIA,LAN,KMIA,LAN,16,7,2017,Domingo,I,afternoon,True,True
SAME,LAN,SAME,LAN,1,7,2017,Sabado,I,afternoon,False,False
SCIE,LAN,SCIE,LAN,12,7,2017,Miercoles,N,morning,False,True
SCTE,LAN,SCTE,LAN,18,7,2017,Martes,N,afternoon,True,False
SCFA,LAN,SCFA,LAN,12,7,2017,Miercoles,N,evening,False,False
SCIE,LAN,SCIE,LAN,25,7,2017,Martes,N,afternoon,True,True
SCIE,LAN,SCIE,LAN,25,7,2017,Martes,N,evening,True,False
MMMX,LAN,MMMX,LAN,9,7,2017,Domingo,I,evening,False,True
KJFK,LAN,KJFK,LAN,4,7,2017,Martes,I,morning,False,False
SAEZ,LAN,SAEZ,LAN,11,7,2017,Martes,I,morning,False,True
SAEZ,LAN,SAEZ,LAN,11,7,2017,Martes,I,evening,False,False
SCDA,LAN,SCDA,LAN,12,7,2017,Miercoles,N,evening,False,False
SCFA,LXP,SCFA,LXP,17,7,2017,Lunes,N,morning,True,True
SPJC,LPE,SPJC,LPE,11,7,2017,Martes,I,evening,False,False
SCTE,LAW,SCTE,JMR,3,7,2017,Lunes,N,morning,False,False
SCTE,LAW,SCTE,JMR,4,7,2017,Martes,N,morning,False,False
SCTE,LAW,SCTE,JMR,6,7,2017,Jueves,N,morning,False,True
SCTE,LAW,SCTE,JMR,7,7,2017,Viernes,N,morning,False,True
SCTE,LAW,SCTE,JMR,10,7,2017,Lunes,N,morning,False,False
SCTE,LAW,SCTE,JMR,13,7,2017,Jueves,N,morning,False,False
SCTE,LAW,SCTE,JMR,14,7,2017,Viernes,N,morning,False,True
SCTE,LAW,SCTE,JMR,17,7,2017,Lunes,N,morning,True,False
SCTE,LAW,SCTE,JMR,18,7,2017,Martes,N,morning,True,False
SCTE,LAW,SCTE,JMR,19,7,2017,Miercoles,N,morning,True,False
SCTE,LAW,SCTE,JMR,20,7,2017,Jueves,N,morning,True,False
SCTE,LAW,SCTE,JMR,21,7,2017,Viernes,N,morning,True,False
SCTE,LAW,SCTE,JMR,24,7,2017,Lunes,N,morning,True,True
SCTE,LAW,SCTE,JMR,27,7,2017,Jueves,N,morning,True,False
SCTE,LAW,SCTE,JMR,28,7,2017,Viernes,N,morning,True,True
SCTE,LAW,SCTE,JMR,31,7,2017,Lunes,N,morning,True,False
SCTE,LAW,SCTE,JMR,2,7,2017,Domingo,N,afternoon,False,False
SCTE,LAW,SCTE,JMR,3,7,2017,Lunes,N,afternoon,False,False
SCTE,LAW,SCTE,JMR,5,7,2017,Miercoles,N,afternoon,False,False
SCTE,LAW,SCTE,JMR,7,7,2017,Viernes,N,afternoon,False,True
SCTE,LAW,SCTE,JMR,9,7,2017,Domingo,N,afternoon,False,False
SCTE,LAW,SCTE,JMR,10,7,2017,Lunes,N,afternoon,False,True
SCTE,LAW,SCTE,JMR,12,7,2017,Miercoles,N,afternoon,False,True
SCTE,LAW,SCTE,JMR,14,7,2017,Viernes,N,afternoon,False,False
SCTE,LAW,SCTE,JMR,16,7,2017,Domingo,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,17,7,2017,Lunes,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,19,7,2017,Miercoles,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,21,7,2017,Viernes,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,23,7,2017,Domingo,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,28,7,2017,Viernes,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,30,7,2017,Domingo,N,afternoon,True,False
SCTE,LAW,SCTE,JMR,31,7,2017,Lunes,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,3,7,2017,Lunes,N,morning,False,False
SCIE,LAW,SCIE,JMR,4,7,2017,Martes,N,morning,False,False
SCIE,LAW,SCIE,JMR,6,7,2017,Jueves,N,morning,False,True
SCIE,LAW,SCIE,JMR,7,7,2017,Viernes,N,morning,False,False
SCIE,LAW,SCIE,JMR,10,7,2017,Lunes,N,morning,False,False
SCIE,LAW,SCIE,JMR,13,7,2017,Jueves,N,morning,False,True
SCIE,LAW,SCIE,JMR,14,7,2017,Viernes,N,morning,False,False
SCIE,LAW,SCIE,JMR,17,7,2017,Lunes,N,morning,True,False
SCIE,LAW,SCIE,JMR,18,7,2017,Martes,N,morning,True,False
SCIE,LAW,SCIE,JMR,19,7,2017,Miercoles,N,morning,True,False
SCIE,LAW,SCIE,JMR,20,7,2017,Jueves,N,morning,True,False
SCIE,LAW,SCIE,JMR,21,7,2017,Viernes,N,morning,True,True
SCIE,LAW,SCIE,JMR,24,7,2017,Lunes,N,morning,True,True
SCIE,LAW,SCIE,JMR,27,7,2017,Jueves,N,morning,True,False
SCIE,LAW,SCIE,JMR,28,7,2017,Viernes,N,morning,True,False
SCIE,LAW,SCIE,JMR,31,7,2017,Lunes,N,morning,True,False
SCIE,LAW,SCIE,JMR,2,7,2017,Domingo,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,3,7,2017,Lunes,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,5,7,2017,Miercoles,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,7,7,2017,Viernes,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,9,7,2017,Domingo,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,10,7,2017,Lunes,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,12,7,2017,Miercoles,N,afternoon,False,True
SCIE,LAW,SCIE,JMR,14,7,2017,Viernes,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,16,7,2017,Domingo,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,17,7,2017,Lunes,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,19,7,2017,Miercoles,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,21,7,2017,Viernes,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,23,7,2017,Domingo,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,28,7,2017,Viernes,N,afternoon,True,True
SCIE,LAW,SCIE,JMR,30,7,2017,Domingo,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,31,7,2017,Lunes,N,afternoon,True,False
SPJC,LAW,SPJC,JMR,3,7,2017,Lunes,I,morning,False,False
SPJC,LAW,SPJC,JMR,4,7,2017,Martes,I,morning,False,False
SPJC,LAW,SPJC,JMR,5,7,2017,Miercoles,I,morning,False,False
SPJC,LAW,SPJC,JMR,6,7,2017,Jueves,I,morning,False,True
SPJC,LAW,SPJC,JMR,7,7,2017,Viernes,I,morning,False,True
SPJC,LAW,SPJC,JMR,10,7,2017,Lunes,I,morning,False,True
SPJC,LAW,SPJC,JMR,12,7,2017,Miercoles,I,morning,False,True
SPJC,LAW,SPJC,JMR,13,7,2017,Jueves,I,morning,False,False
SPJC,LAW,SPJC,JMR,14,7,2017,Viernes,I,morning,False,True
SPJC,LAW,SPJC,JMR,17,7,2017,Lunes,I,morning,True,True
SPJC,LAW,SPJC,JMR,18,7,2017,Martes,I,morning,True,False
SPJC,LAW,SPJC,JMR,19,7,2017,Miercoles,I,morning,True,True
SPJC,LAW,SPJC,JMR,20,7,2017,Jueves,I,morning,True,False
SPJC,LAW,SPJC,JMR,21,7,2017,Viernes,I,morning,True,True
SPJC,LAW,SPJC,JMR,27,7,2017,Jueves,I,morning,True,False
SPJC,LAW,SPJC,JMR,28,7,2017,Viernes,I,morning,True,True
SPJC,LAW,SPJC,JMR,31,7,2017,Lunes,I,morning,True,True
SPJC,LAW,SPJC,JMR,2,7,2017,Domingo,I,afternoon,False,True
SPJC,LAW,SPJC,JMR,9,7,2017,Domingo,I,afternoon,False,True
SPJC,LAW,SPJC,JMR,10,7,2017,Lunes,I,evening,False,False
SPJC,LAW,SPJC,JMR,12,7,2017,Miercoles,I,evening,False,True
SPJC,LAW,SPJC,JMR,14,7,2017,Viernes,I,evening,False,False
SPJC,LAW,SPJC,JMR,16,7,2017,Domingo,I,afternoon,True,False
SPJC,LAW,SPJC,JMR,17,7,2017,Lunes,I,evening,True,True
SPJC,LAW,SPJC,JMR,19,7,2017,Miercoles,I,evening,True,False
SPJC,LAW,SPJC,JMR,21,7,2017,Viernes,I,evening,True,True
SPJC,LAW,SPJC,JMR,23,7,2017,Domingo,I,afternoon,True,False
SPJC,LAW,SPJC,JMR,26,7,2017,Miercoles,I,evening,True,True
SPJC,LAW,SPJC,JMR,28,7,2017,Viernes,I,evening,True,False
SPJC,LAW,SPJC,JMR,30,7,2017,Domingo,I,afternoon,True,False
SPJC,LAW,SPJC,JMR,31,7,2017,Lunes,I,evening,True,False
SAME,LAW,SAME,JMR,3,7,2017,Lunes,I,afternoon,False,False
SAME,LAW,SAME,JMR,4,7,2017,Martes,I,afternoon,False,False
SAME,LAW,SAME,JMR,5,7,2017,Miercoles,I,afternoon,False,False
SAME,LAW,SAME,JMR,6,7,2017,Jueves,I,morning,False,True
SAME,LAW,SAME,JMR,7,7,2017,Viernes,I,afternoon,False,False
SAME,LAW,SAME,JMR,10,7,2017,Lunes,I,afternoon,False,False
SAME,LAW,SAME,JMR,11,7,2017,Martes,I,afternoon,False,False
SAME,LAW,SAME,JMR,12,7,2017,Miercoles,I,afternoon,False,True
SAME,LAW,SAME,JMR,14,7,2017,Viernes,I,afternoon,False,False
SAME,LAW,SAME,JMR,24,7,2017,Lunes,I,afternoon,True,False
SAME,LAW,SAME,JMR,25,7,2017,Martes,I,afternoon,True,True
SAME,LAW,SAME,JMR,28,7,2017,Viernes,I,afternoon,True,False
SAME,LAW,SAME,JMR,2,7,2017,Domingo,I,evening,False,False
SAME,LAW,SAME,JMR,3,7,2017,Lunes,I,evening,False,False
SAME,LAW,SAME,JMR,4,7,2017,Martes,I,evening,False,False
SAME,LAW,SAME,JMR,5,7,2017,Miercoles,I,evening,False,False
SAME,LAW,SAME,JMR,6,7,2017,Jueves,I,evening,False,True
SAME,LAW,SAME,JMR,7,7,2017,Viernes,I,evening,False,True
SAME,LAW,SAME,JMR,9,7,2017,Domingo,I,evening,False,False
SAME,LAW,SAME,JMR,10,7,2017,Lunes,I,evening,False,True
SAME,LAW,SAME,JMR,11,7,2017,Martes,I,evening,False,True
SAME,LAW,SAME,JMR,12,7,2017,Miercoles,I,evening,False,True
SAME,LAW,SAME,JMR,13,7,2017,Jueves,I,evening,False,False
SAME,LAW,SAME,JMR,14,7,2017,Viernes,I,evening,False,True
SAME,LAW,SAME,JMR,16,7,2017,Domingo,I,evening,True,False
SAME,LAW,SAME,JMR,17,7,2017,Lunes,I,evening,True,True
SAME,LAW,SAME,JMR,18,7,2017,Martes,I,evening,True,True
SAME,LAW,SAME,JMR,19,7,2017,Miercoles,I,evening,True,True
SAME,LAW,SAME,JMR,20,7,2017,Jueves,I,evening,True,True
SAME,LAW,SAME,JMR,21,7,2017,Viernes,I,evening,True,True
SAME,LAW,SAME,JMR,23,7,2017,Domingo,I,evening,True,True
SAME,LAW,SAME,JMR,24,7,2017,Lunes,I,evening,True,True
SAME,LAW,SAME,JMR,27,7,2017,Jueves,I,evening,True,True
SAME,LAW,SAME,JMR,28,7,2017,Viernes,I,evening,True,True
SAME,LAW,SAME,JMR,30,7,2017,Domingo,I,evening,True,False
SAME,LAW,SAME,JMR,31,7,2017,Lunes,I,evening,True,True
SPJC,LAW,SPJC,JMR,1,7,2017,Sabado,I,morning,False,False
SPJC,LAW,SPJC,JMR,8,7,2017,Sabado,I,morning,False,False
SPJC,LAW,SPJC,JMR,15,7,2017,Sabado,I,morning,True,False
SPJC,LAW,SPJC,JMR,22,7,2017,Sabado,I,morning,True,False
SPJC,LAW,SPJC,JMR,29,7,2017,Sabado,I,morning,True,False
SPJC,LAW,SPJC,JMR,1,7,2017,Sabado,I,evening,False,False
SPJC,LAW,SPJC,JMR,2,7,2017,Domingo,I,evening,False,False
SPJC,LAW,SPJC,JMR,8,7,2017,Sabado,I,evening,False,True
SPJC,LAW,SPJC,JMR,9,7,2017,Domingo,I,evening,False,False
SPJC,LAW,SPJC,JMR,15,7,2017,Sabado,I,evening,True,False
SPJC,LAW,SPJC,JMR,16,7,2017,Domingo,I,evening,True,False
SPJC,LAW,SPJC,JMR,22,7,2017,Sabado,I,evening,True,False
SPJC,LAW,SPJC,JMR,23,7,2017,Domingo,I,evening,True,True
SPJC,LAW,SPJC,JMR,29,7,2017,Sabado,I,evening,True,False
SPJC,LAW,SPJC,JMR,30,7,2017,Domingo,I,evening,True,False
SPJC,LAW,SPJC,JMR,1,7,2017,Sabado,I,evening,False,False
SPJC,LAW,SPJC,JMR,3,7,2017,Lunes,I,evening,False,True
SPJC,LAW,SPJC,JMR,4,7,2017,Martes,I,evening,False,False
SPJC,LAW,SPJC,JMR,5,7,2017,Miercoles,I,evening,False,True
SPJC,LAW,SPJC,JMR,6,7,2017,Jueves,I,evening,False,False
SPJC,LAW,SPJC,JMR,7,7,2017,Viernes,I,evening,False,False
SPJC,LAW,SPJC,JMR,8,7,2017,Sabado,I,evening,False,False
SPJC,LAW,SPJC,JMR,10,7,2017,Lunes,I,evening,False,False
SPJC,LAW,SPJC,JMR,11,7,2017,Martes,I,evening,False,True
SPJC,LAW,SPJC,JMR,12,7,2017,Miercoles,I,evening,False,False
SPJC,LAW,SPJC,JMR,13,7,2017,Jueves,I,evening,False,False
SPJC,LAW,SPJC,JMR,14,7,2017,Viernes,I,evening,False,False
SPJC,LAW,SPJC,JMR,15,7,2017,Sabado,I,evening,True,False
SPJC,LAW,SPJC,JMR,17,7,2017,Lunes,I,evening,True,False
SPJC,LAW,SPJC,JMR,18,7,2017,Martes,I,evening,True,False
SPJC,LAW,SPJC,JMR,19,7,2017,Miercoles,I,evening,True,False
SPJC,LAW,SPJC,JMR,20,7,2017,Jueves,I,evening,True,False
SPJC,LAW,SPJC,JMR,21,7,2017,Viernes,I,evening,True,False
SPJC,LAW,SPJC,JMR,22,7,2017,Sabado,I,evening,True,False
SPJC,LAW,SPJC,JMR,24,7,2017,Lunes,I,evening,True,True
SPJC,LAW,SPJC,JMR,25,7,2017,Martes,I,evening,True,False
SPJC,LAW,SPJC,JMR,27,7,2017,Jueves,I,evening,True,True
SPJC,LAW,SPJC,JMR,28,7,2017,Viernes,I,evening,True,False
SPJC,LAW,SPJC,JMR,29,7,2017,Sabado,I,evening,True,True
SPJC,LAW,SPJC,JMR,31,7,2017,Lunes,I,evening,True,False
SPJC,LAW,SPJC,JMR,1,7,2017,Sabado,I,morning,False,False
SPJC,LAW,SPJC,JMR,4,7,2017,Martes,I,morning,False,True
SPJC,LAW,SPJC,JMR,6,7,2017,Jueves,I,morning,False,True
SPJC,LAW,SPJC,JMR,8,7,2017,Sabado,I,morning,False,False
SPJC,LAW,SPJC,JMR,11,7,2017,Martes,I,morning,False,True
SPJC,LAW,SPJC,JMR,13,7,2017,Jueves,I,morning,False,False
SPJC,LAW,SPJC,JMR,15,7,2017,Sabado,I,morning,True,True
SPJC,LAW,SPJC,JMR,18,7,2017,Martes,I,morning,True,False
SPJC,LAW,SPJC,JMR,20,7,2017,Jueves,I,morning,True,False
SPJC,LAW,SPJC,JMR,25,7,2017,Martes,I,morning,True,True
SPJC,LAW,SPJC,JMR,27,7,2017,Jueves,I,morning,True,False
SPJC,LAW,SPJC,JMR,29,7,2017,Sabado,I,morning,True,False
SPJC,JMR,SPJC,JMR,25,7,2017,Martes,I,morning,True,False
SPJC,JMR,SPJC,JMR,26,7,2017,Miercoles,I,afternoon,True,True
SAME,JMR,SAME,JMR,24,7,2017,Lunes,I,evening,True,False
SCIE,JMR,SCIE,JMR,5,7,2017,Miercoles,N,morning,False,True
SCIE,JMR,SCIE,JMR,11,7,2017,Martes,N,morning,False,False
SCIE,JMR,SCIE,JMR,12,7,2017,Miercoles,N,morning,False,True
SCIE,JMR,SCIE,JMR,25,7,2017,Martes,N,morning,True,True
SCIE,JMR,SCIE,JMR,26,7,2017,Miercoles,N,morning,True,True
SCIE,LAW,SCIE,JMR,4,7,2017,Martes,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,6,7,2017,Jueves,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,11,7,2017,Martes,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,13,7,2017,Jueves,N,afternoon,False,False
SCIE,LAW,SCIE,JMR,18,7,2017,Martes,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,20,7,2017,Jueves,N,afternoon,True,False
SCIE,LAW,SCIE,JMR,25,7,2017,Martes,N,afternoon,True,True
SCIE,LAW,SCIE,JMR,27,7,2017,Jueves,N,afternoon,True,False
SCIE,JMR,SCIE,JMR,24,7,2017,Lunes,N,afternoon,True,True
SCIE,JMR,SCIE,JMR,26,7,2017,Miercoles,N,afternoon,True,True
SCCF,JAT,SCCF,JAT,25,7,2017,Martes,N,morning,True,True
SCCF,JAT,SCCF,JAT,26,7,2017,Miercoles,N,morning,True,False
SCCF,JAT,SCCF,JAT,27,7,2017,Jueves,N,morning,True,True
SCCF,JAT,SCCF,JAT,28,7,2017,Viernes,N,morning,True,True
SCCF,JAT,SCCF,JAT,29,7,2017,Sabado,N,morning,True,False
SCCF,JAT,SCCF,JAT,31,7,2017,Lunes,N,morning,True,False
SCCF,JAT,SCCF,JAT,26,7,2017,Miercoles,N,afternoon,True,True
SCCF,JAT,SCCF,JAT,27,7,2017,Jueves,N,afternoon,True,False
SCCF,JAT,SCCF,JAT,28,7,2017,Viernes,N,afternoon,True,False
SCCF,JAT,SCCF,JAT,30,7,2017,Domingo,N,afternoon,True,False
SCFA,JAT,SCFA,JAT,31,7,2017,Lunes,N,morning,True,True
SCCF,JAT,SCCF,JAT,24,7,2017,Lunes,N,morning,True,False
KMIA,AAL,KMIA,AAL,1,8,2017,Martes,I,evening,False,False
KMIA,AAL,KMIA,AAL,2,8,2017,Miercoles,I,evening,False,False
KMIA,AAL,KMIA,AAL,3,8,2017,Jueves,I,evening,False,False
KMIA,AAL,KMIA,AAL,4,8,2017,Viernes,I,evening,False,False
KMIA,AAL,KMIA,AAL,5,8,2017,Sabado,I,evening,False,False
KMIA,AAL,KMIA,AAL,6,8,2017,Domingo,I,evening,False,False
KMIA,AAL,KMIA,AAL,7,8,2017,Lunes,I,evening,False,False
KMIA,AAL,KMIA,AAL,8,8,2017,Martes,I,evening,False,False
KMIA,AAL,KMIA,AAL,9,8,2017,Miercoles,I,evening,False,True
KMIA,AAL,KMIA,AAL,10,8,2017,Jueves,I,evening,False,False
KMIA,AAL,KMIA,AAL,11,8,2017,Viernes,I,evening,False,False
KMIA,AAL,KMIA,AAL,12,8,2017,Sabado,I,evening,False,False
KMIA,AAL,KMIA,AAL,13,8,2017,Domingo,I,evening,False,False
KMIA,AAL,KMIA,AAL,14,8,2017,Lunes,I,evening,False,False
KMIA,AAL,KMIA,AAL,15,8,2017,Martes,I,evening,False,False
KMIA,AAL,KMIA,AAL,17,8,2017,Jueves,I,evening,False,False
KMIA,AAL,KMIA,AAL,18,8,2017,Viernes,I,evening,False,False
KMIA,AAL,KMIA,AAL,19,8,2017,Sabado,I,evening,False,False
KMIA,AAL,KMIA,AAL,20,8,2017,Domingo,I,evening,False,False
KMIA,AAL,KMIA,AAL,21,8,2017,Lunes,I,evening,False,False
KMIA,AAL,KMIA,AAL,22,8,2017,Martes,I,evening,False,False
KMIA,AAL,KMIA,AAL,23,8,2017,Miercoles,I,evening,False,False
KMIA,AAL,KMIA,AAL,24,8,2017,Jueves,I,evening,False,False
KMIA,AAL,KMIA,AAL,25,8,2017,Viernes,I,evening,False,False
KMIA,AAL,KMIA,AAL,26,8,2017,Sabado,I,evening,False,False
KMIA,AAL,KMIA,AAL,27,8,2017,Domingo,I,evening,False,False
KMIA,AAL,KMIA,AAL,28,8,2017,Lunes,I,evening,False,False
KMIA,AAL,KMIA,AAL,29,8,2017,Martes,I,evening,False,False
KMIA,AAL,KMIA,AAL,30,8,2017,Miercoles,I,evening,False,False
KMIA,AAL,KMIA,AAL,31,8,2017,Jueves,I,evening,False,True
